movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
902,424,4.5,1100058551,1,1961,Drama,Romance,"",2112,3.85,0.92,933,866,915,838,914,39,1987,14.82,3.54,0.75,Action,Thriller,Drama,Romance,Comedy
919,6571,3.5,1080754404,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,377,480,590,491,934,62,1991,6.94,3.31,0.65,Drama,Action,Thriller,Adventure,Comedy
920,21978,5.0,1414530774,1,1939,Drama,Romance,War,3103,3.82,1.10,595,733,468,1,589,31,1972,23.29,3.71,1.11,Drama,Romance,Comedy,Thriller,Mystery
923,586,4.0,1145155272,1,1941,Drama,Mystery,"",3926,4.13,0.96,778,541,720,543,329,98,1992,7.33,3.20,0.79,Thriller,Action,Comedy,Drama,Adventure
10,20440,3.0,842896140,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,292,208,480,110,161,27,1993,1.65,3.78,0.80,Drama,Thriller,Adventure,Action,Crime
104,11886,5.0,996119936,1,1996,Comedy,"","",3954,3.40,1.06,230,587,531,222,52,87,1989,13.21,3.67,1.37,Drama,Thriller,Romance,Comedy,Action
11,24167,4.0,834072626,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,454,364,50,32,21,31,1993,3.56,3.58,1.29,Drama,Thriller,Adventure,Crime,Children
112,19870,3.0,845989901,0,1995,Action,Adventure,Comedy,2577,3.41,0.95,594,780,736,50,47,63,1992,7.46,3.17,0.52,Thriller,Action,Crime,Drama,Adventure
12,19870,3.0,845991707,0,1995,Comedy,Horror,"",841,2.66,1.15,493,532,594,780,736,98,1992,8.07,3.12,0.46,Thriller,Crime,Action,Drama,Horror
161,16616,2.0,846526433,0,1995,Drama,Thriller,War,5113,3.74,0.80,339,480,356,434,165,15,1993,1.73,4.33,0.82,Comedy,Thriller,Action,Adventure,Crime
165,21979,4.0,840451178,1,1995,Action,Crime,Thriller,7392,3.50,0.89,150,"","","","",6,1992,2.59,2.50,1.05,Adventure,Drama,IMAX,"",""
168,11741,3.0,840816917,0,1995,Action,Drama,Romance,2557,3.06,1.12,508,265,261,235,474,65,1993,1.52,3.72,0.94,Drama,Romance,Comedy,Thriller,Action
17,28391,3.5,1109421676,1,1995,Drama,Romance,"",4556,3.97,0.94,253,185,454,587,367,35,1993,3.38,3.79,0.52,Drama,Thriller,Action,Adventure,Comedy
186,2575,5.0,831683538,1,1995,Comedy,Romance,"",2425,2.89,0.99,315,151,252,282,420,42,1994,1.37,4.14,0.81,Drama,Action,Thriller,Adventure,Comedy
195,7916,3.0,945970156,0,1995,Comedy,Drama,Romance,707,3.09,0.88,733,780,616,3,367,87,1982,19.64,3.00,1.08,Drama,Thriller,Crime,Romance,Comedy
208,23984,1.0,996808354,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,10,380,736,6,940,23,1984,19.96,3.74,1.18,Adventure,Drama,Action,Thriller,Romance
235,25188,5.0,838633855,1,1994,Comedy,Drama,"",3605,3.64,0.96,17,337,350,553,357,60,1993,1.52,4.25,0.75,Drama,Thriller,Comedy,Action,Romance
237,27886,3.0,1017511147,0,1995,Comedy,Romance,"",1411,3.20,0.90,353,555,357,440,497,78,1986,16.84,3.55,0.91,Drama,Thriller,Crime,Romance,Action
253,4113,2.0,840118682,0,1994,Drama,Horror,"",6010,3.50,0.94,593,296,"","","",12,1993,2.02,2.92,0.79,Crime,Thriller,Comedy,Drama,Horror
256,2575,4.0,831683634,1,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,224,2,204,168,158,55,1994,1.26,4.09,0.87,Drama,Action,Adventure,Comedy,Thriller
260,3718,3.0,938734887,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,750,924,541,150,58,7,1984,13.54,4.00,1.15,Drama,Comedy,Adventure,Sci-Fi,Romance
266,25188,4.0,838633759,1,1994,Drama,Romance,War,3492,3.48,1.03,50,367,21,317,454,40,1993,1.48,4.35,0.74,Thriller,Drama,Action,Crime,Comedy
278,24433,3.0,840049815,0,1995,Comedy,"","",259,3.00,0.84,428,188,332,786,481,100,1992,8.02,3.39,1.03,Drama,Thriller,Action,Crime,Sci-Fi
282,25188,5.0,838633797,1,1994,Drama,"","",2426,3.39,1.00,236,539,586,440,500,50,1993,1.46,4.24,0.74,Drama,Thriller,Action,Comedy,Crime
3,4713,3.0,867357013,0,1995,Comedy,Romance,"",2769,3.15,0.99,608,733,25,17,141,12,1995,0.52,3.75,1.14,Thriller,Adventure,Comedy,Drama,Action
300,5331,4.0,943217554,1,1994,Drama,"","",4445,3.68,0.82,596,39,357,17,919,24,1986,19.10,3.79,1.28,Drama,Comedy,Children,Fantasy,Animation
315,5675,2.5,1089346894,0,1994,Action,Drama,Thriller,2376,2.90,0.99,432,16,"","","",5,1994,1.14,2.80,0.97,Crime,Drama,Adventure,Comedy,Western
316,26434,4.0,842374145,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,292,356,434,329,457,18,1993,1.82,3.94,0.94,Thriller,Action,Crime,Drama,Comedy
318,8430,5.0,941622522,1,1994,Crime,Drama,"",13826,4.45,0.72,931,39,357,928,599,12,1976,22.28,3.92,1.08,Thriller,Romance,Comedy,Action,Crime
329,11325,2.0,837586399,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,318,296,590,150,"",9,1993,2.18,3.56,0.73,Drama,Adventure,Crime,IMAX,Western
329,11725,2.0,845467882,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,590,150,592,"","",10,1992,2.13,3.20,1.23,Adventure,Drama,Action,Crime,Thriller
339,22046,3.0,848870877,0,1995,Comedy,Romance,"",5030,3.52,0.92,454,377,161,110,480,22,1993,1.71,3.91,0.81,Drama,Thriller,Adventure,Action,Crime
339,9829,3.0,848394113,0,1995,Comedy,Romance,"",5030,3.52,0.92,10,356,"","","",4,1993,2.22,3.50,0.58,Comedy,Drama,Romance,War,Action
345,14386,3.5,1172178957,1,1994,Comedy,Drama,"",2263,3.66,1.00,"","","","","",4,1993,0.50,1.75,0.29,"","","","",""
348,17970,3.0,845624461,0,1994,Comedy,"","",1744,3.72,0.89,246,16,515,265,780,68,1993,1.37,3.44,1.04,Drama,Thriller,Action,Romance,Comedy
350,11886,2.0,998260763,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,491,144,737,303,852,100,1991,10.86,3.28,1.52,Drama,Thriller,Romance,Comedy,Action
356,19323,4.0,1181606988,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,47,380,858,110,32,13,1992,6.44,3.85,1.01,Drama,Thriller,Crime,Comedy,Adventure
356,7916,3.0,945975072,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,235,589,440,6,150,100,1990,11.54,3.02,0.98,Drama,Comedy,Thriller,Romance,Action
357,27195,4.0,956272309,1,1994,Comedy,Romance,"",6126,3.63,0.94,428,454,508,597,477,38,1987,16.82,3.53,1.13,Drama,Thriller,Crime,Action,Romance
367,17673,1.0,1076863312,0,1994,Action,Comedy,Crime,7577,3.16,1.00,231,47,344,32,527,25,1993,3.86,3.08,1.12,Thriller,Sci-Fi,Comedy,Action,Adventure
368,20808,5.0,1008709002,1,1994,Adventure,Comedy,Western,3756,3.39,0.89,553,599,260,"","",3,1979,12.22,4.67,0.58,Action,Adventure,Western,Sci-Fi,Drama
373,7107,5.0,943912931,1,1992,Thriller,"","",770,3.77,0.81,322,176,232,123,735,77,1987,15.05,3.95,1.10,Drama,Comedy,Crime,Romance,Thriller
377,25564,3.5,1357085433,1,1994,Action,Romance,Thriller,9053,3.49,0.94,648,344,588,32,592,26,1990,9.08,3.94,1.31,Action,Adventure,Thriller,Sci-Fi,Drama
377,26434,4.0,842374235,1,1994,Action,Romance,Thriller,9053,3.49,0.94,47,480,161,253,10,32,1993,1.57,3.78,0.87,Thriller,Action,Adventure,Drama,Crime
377,7375,3.0,840095296,0,1994,Action,Romance,Thriller,9053,3.49,0.94,110,50,608,515,805,28,1993,1.76,3.89,0.92,Drama,Thriller,Crime,Comedy,Adventure
380,24167,3.0,834071994,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,150,296,590,"","",4,1992,2.94,4.00,1.41,Drama,Adventure,Western,Comedy,Crime
407,6651,2.0,955866999,0,1995,Horror,Thriller,"",384,3.14,1.13,288,587,292,47,247,28,1992,6.41,3.64,0.99,Thriller,Sci-Fi,Action,Drama,Crime
45,27570,4.0,840147616,1,1995,Comedy,Drama,Thriller,1910,3.39,0.96,468,163,273,515,223,76,1993,1.47,3.74,0.85,Drama,Thriller,Crime,Comedy,Action
47,4599,5.0,950540977,1,1995,Mystery,Thriller,"",9335,4.06,0.87,593,457,589,919,223,12,1986,16.77,4.50,0.80,Drama,Crime,Action,Thriller,Adventure
475,11886,2.0,998616075,0,1993,Drama,"","",1987,3.94,0.80,457,356,494,838,165,100,1992,9.97,2.68,1.46,Romance,Thriller,Drama,Action,Comedy
477,7916,2.0,945967784,0,1993,Drama,Musical,"",982,3.54,0.85,628,456,708,377,590,54,1978,22.14,3.04,1.15,Drama,Crime,Romance,Thriller,Comedy
480,4113,3.0,840118702,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,288,356,339,593,296,17,1993,1.81,3.06,0.83,Comedy,Crime,Thriller,Drama,Romance
480,7916,3.0,946513964,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,298,948,553,361,543,100,1990,11.01,3.00,1.01,Drama,Comedy,Romance,Thriller,Action
489,24167,1.0,834074788,0,1993,Comedy,"","",681,2.74,0.90,372,543,529,159,215,99,1993,2.56,3.55,1.08,Drama,Comedy,Romance,Thriller,Crime
5,18228,3.0,1117740963,0,1995,Comedy,"","",2629,3.06,0.98,357,290,590,494,47,100,1994,1.88,3.22,0.77,Thriller,Drama,Comedy,Action,Crime
500,11741,3.0,840799212,0,1993,Comedy,Drama,"",7349,3.39,0.96,377,34,589,300,480,28,1993,1.64,3.68,0.94,Drama,Thriller,Action,Crime,Adventure
508,27570,5.0,840147501,1,1993,Drama,"","",4185,3.83,0.87,265,551,474,293,252,59,1993,1.53,3.71,0.85,Drama,Thriller,Comedy,Crime,Action
52,9158,3.5,1081025077,1,1995,Comedy,Drama,Romance,2033,3.54,0.91,151,"","","","",3,1977,31.18,3.33,1.04,Action,Drama,Romance,War,""
527,18228,4.0,1117735012,1,1993,Drama,War,"",11017,4.30,0.83,377,608,589,648,832,34,1994,1.79,3.26,0.83,Thriller,Drama,Action,Comedy,Crime
527,8016,3.0,974143203,0,1993,Drama,War,"",11017,4.30,0.83,562,296,593,608,912,11,1979,21.73,4.00,1.26,Drama,Thriller,Crime,Comedy,Mystery
534,7916,2.0,945974568,0,1993,Drama,Romance,"",1047,3.88,0.91,529,373,678,25,994,100,1989,13.23,3.02,1.01,Drama,Comedy,Thriller,Romance,Crime
541,9158,5.0,1081034673,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,260,916,372,344,165,59,1986,16.66,3.55,1.16,Romance,Comedy,Drama,Thriller,Action
555,22090,4.0,1128769031,1,1993,Crime,Thriller,"",3312,3.80,0.90,296,47,"","","",2,1994,0.71,5.00,0.00,Thriller,Mystery,Comedy,Crime,Drama
586,20440,4.0,842896295,1,1990,Children,Comedy,"",6155,3.09,1.00,597,34,377,364,292,40,1993,1.55,3.62,0.81,Drama,Thriller,Adventure,Action,Comedy
587,29684,5.0,843729357,1,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,586,597,34,500,377,38,1993,1.66,3.55,1.25,Drama,Thriller,Action,Crime,Adventure
588,4781,3.5,1313793718,1,1992,Adventure,Animation,Children,8980,3.67,0.92,780,586,253,231,500,24,1992,7.07,3.48,0.58,Comedy,Adventure,Drama,Children,Animation
589,7916,4.0,945974938,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,440,6,150,529,373,100,1990,11.57,3.04,0.98,Drama,Comedy,Thriller,Romance,Crime
590,1200,3.5,1117202216,1,1990,Adventure,Drama,Western,9497,3.72,0.97,349,508,832,353,733,80,1992,8.60,3.47,1.06,Thriller,Action,Drama,Crime,Adventure
6,24433,4.0,840049248,1,1995,Action,Crime,Thriller,5245,3.84,0.86,223,508,474,293,151,62,1993,1.45,3.32,1.13,Thriller,Drama,Action,Crime,Sci-Fi
60,15929,3.0,975026428,0,1995,Adventure,Children,Fantasy,1376,3.09,1.03,260,11,912,858,50,6,1979,21.08,4.17,1.17,Drama,Crime,Romance,Mystery,Thriller
608,7738,5.0,939000756,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,900,357,589,497,910,20,1978,22.48,4.40,0.58,Comedy,Drama,Romance,Mystery,Thriller
61,13098,4.0,860345454,1,1996,Drama,Thriller,"",507,3.30,0.98,88,858,832,852,802,21,1993,6.44,3.43,1.12,Crime,Comedy,Drama,Action,Thriller
610,19870,3.0,845989901,0,1981,Action,Adventure,Animation,1723,3.36,1.05,594,780,736,50,47,62,1993,7.37,3.18,0.53,Thriller,Action,Crime,Drama,Adventure
66,15929,2.0,975026176,0,1996,Action,Sci-Fi,Thriller,506,2.10,1.12,11,912,858,50,"",4,1976,25.13,4.50,0.58,Drama,Crime,Romance,Mystery,Thriller
678,11886,5.0,979923415,1,1993,Drama,Thriller,"",620,4.10,0.86,85,541,367,899,193,70,1988,14.51,3.69,1.38,Drama,Thriller,Romance,Comedy,Action
678,4599,5.0,950541013,1,1993,Drama,Thriller,"",620,4.10,0.86,47,593,457,589,919,13,1986,16.24,4.54,0.78,Drama,Crime,Thriller,Action,Adventure
708,11741,4.0,840817343,1,1996,Comedy,Romance,"",3337,3.39,0.91,535,524,382,308,260,100,1993,2.04,3.62,0.89,Drama,Romance,Comedy,Action,Thriller
778,25818,4.5,1084313787,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,551,368,442,541,95,37,1992,6.54,3.89,0.85,Thriller,Action,Adventure,Sci-Fi,Drama
780,24433,4.0,840049407,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,733,431,471,230,608,80,1993,6.65,3.38,1.07,Thriller,Drama,Crime,Action,Comedy
784,9158,2.0,1081029894,0,1996,Comedy,Thriller,"",3116,2.70,1.05,903,953,924,909,32,39,1986,16.41,3.54,1.07,Drama,Romance,Comedy,Thriller,Adventure
788,18770,2.5,1117816933,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,919,6,434,231,1,35,1988,12.46,3.60,0.81,Drama,Thriller,Crime,Action,Adventure
788,7375,3.0,840095683,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,508,589,539,597,356,46,1993,1.75,3.67,0.82,Drama,Thriller,Comedy,Crime,Romance
798,2843,0.5,1133283544,0,1996,Action,Adventure,Drama,638,2.80,1.01,249,166,242,436,199,100,1984,17.38,2.73,1.38,Drama,Romance,Comedy,Adventure,Musical
849,25641,1.0,914274435,0,1996,Action,Adventure,Sci-Fi,1738,2.71,1.06,648,329,380,349,10,11,1994,1.66,3.45,1.04,Adventure,Action,Thriller,Drama,Western
852,4713,4.0,867357240,1,1996,Comedy,Drama,Romance,2262,3.20,0.92,858,58,52,708,112,31,1994,5.33,3.48,1.03,Comedy,Drama,Romance,Adventure,Thriller
86,1308,4.0,862677172,1,1996,Action,Adventure,Drama,945,3.45,0.92,707,647,858,14,805,37,1994,4.91,3.41,0.55,Drama,Thriller,Action,Crime,Adventure
879,11886,1.0,998616876,0,1997,Horror,Thriller,"",490,2.84,1.09,597,914,953,715,474,100,1990,12.64,2.36,1.31,Drama,Thriller,Comedy,Romance,Action
913,7738,5.0,939001401,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,903,906,924,930,608,25,1975,22.76,4.52,0.57,Drama,Comedy,Romance,Thriller,Mystery
916,7916,4.0,945967452,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,588,926,920,300,457,41,1975,22.58,3.07,1.15,Drama,Crime,Romance,Comedy,Thriller
918,22061,5.0,965799211,1,1944,Musical,"","",409,3.75,0.98,945,661,919,432,964,52,1979,23.13,4.17,0.79,Romance,Comedy,Drama,Adventure,War
920,23984,5.0,996778978,1,1939,Drama,Romance,War,3103,3.82,1.10,318,527,593,62,919,7,1985,20.72,4.29,0.95,Drama,Crime,Adventure,Children,Fantasy
922,9158,4.0,1081035220,1,1950,Drama,Film-Noir,Romance,1397,4.26,0.79,913,541,260,916,372,65,1985,17.10,3.50,1.20,Romance,Comedy,Drama,Thriller,Action
954,653,5.0,953321842,1,1939,Drama,"","",1241,4.00,0.87,589,913,531,383,110,5,1982,23.41,5.00,0.00,Action,Drama,War,Western,Children
994,7107,5.0,943911191,1,1996,Comedy,Drama,"",1199,3.98,0.86,17,293,82,50,904,22,1988,15.95,3.73,1.35,Drama,Comedy,Crime,Thriller,Mystery
996,1200,3.5,1132437830,1,1996,Action,Crime,Drama,697,3.01,1.01,319,858,350,253,410,99,1992,8.06,3.39,1.00,Thriller,Drama,Action,Crime,Comedy
1,15457,5.0,1076979155,1,1995,Adventure,Animation,Children,10759,3.91,0.89,785,708,39,952,799,34,1982,19.88,3.74,1.05,Comedy,Romance,Drama,Thriller,Crime
1,23321,3.5,1418488681,1,1995,Adventure,Animation,Children,10759,3.91,0.89,110,47,608,296,527,8,1991,7.92,4.06,0.78,Drama,Crime,Thriller,War,Comedy
105,3202,4.0,839241410,1,1995,Drama,Romance,"",2087,3.30,1.15,736,193,224,31,353,76,1993,1.51,3.80,1.31,Action,Thriller,Drama,Adventure,Comedy
112,24407,3.0,864190899,0,1995,Action,Adventure,Comedy,2577,3.41,0.95,788,653,260,6,3,20,1994,4.17,3.80,0.83,Action,Adventure,Thriller,Sci-Fi,Comedy
153,13547,5.0,843567750,1,1995,Action,Adventure,Comedy,7100,2.89,0.95,296,590,592,"","",5,1992,2.70,3.60,1.67,Crime,Thriller,Drama,Action,Adventure
153,14067,3.0,828487487,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,349,23,145,39,150,16,1994,1.53,4.12,0.96,Action,Thriller,Drama,Comedy,Crime
153,3995,1.0,1097562398,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,608,32,588,1,780,24,1993,3.93,3.50,0.94,Adventure,Drama,Thriller,Comedy,Crime
165,23300,4.5,1304309857,1,1995,Action,Crime,Thriller,7392,3.50,0.89,377,70,32,63,170,8,1989,15.27,3.62,0.92,Comedy,Thriller,Action,Crime,Adventure
17,14418,5.0,1149007746,1,1995,Drama,Romance,"",4556,3.97,0.94,25,296,541,588,45,44,1989,13.07,3.17,1.64,Drama,Thriller,Comedy,Crime,Romance
172,14418,4.0,1149007987,1,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,265,431,529,555,838,52,1989,13.90,3.33,1.58,Drama,Thriller,Comedy,Romance,Crime
175,12956,5.0,1172158045,1,1995,Drama,"","",1043,3.50,1.10,910,913,"","","",2,1950,12.73,4.50,0.00,Film-Noir,Mystery,Comedy,Crime,""
18,3202,4.0,839243026,1,1995,Comedy,"","",1111,3.31,1.04,467,295,183,778,472,100,1994,5.55,3.40,1.24,Comedy,Drama,Action,Thriller,Fantasy
181,28083,3.0,836576053,0,1995,Action,Children,"",576,1.93,1.18,552,736,355,474,353,66,1993,1.51,3.77,0.92,Drama,Action,Adventure,Comedy,Romance
181,3202,1.0,839241544,0,1995,Action,Children,"",576,1.93,1.18,145,520,552,227,468,93,1993,1.42,3.85,1.24,Action,Thriller,Drama,Adventure,Comedy
21,12350,3.0,974428067,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,194,334,593,535,235,13,1978,23.74,4.00,1.22,Drama,Crime,Film-Noir,Mystery,Comedy
216,12044,2.0,1114375057,0,1995,Comedy,"","",1867,3.22,1.14,472,57,627,541,223,92,1992,8.44,2.19,1.38,Drama,Comedy,Thriller,Sci-Fi,Crime
22,28725,4.0,942570749,1,1995,Crime,Drama,Horror,2208,3.30,0.92,111,592,112,260,257,46,1992,7.07,3.72,1.13,Thriller,Drama,Action,Crime,Romance
224,3202,5.0,839241385,1,1995,Comedy,Drama,Romance,1882,3.46,0.93,31,353,62,551,44,71,1993,1.52,3.82,1.29,Action,Thriller,Drama,Adventure,Comedy
25,22257,4.0,858286945,1,1995,Drama,Romance,"",4684,3.69,1.04,62,17,"","","",6,1995,0.52,3.50,0.84,Drama,Romance,"","",""
253,23851,3.0,1156598372,0,1994,Drama,Horror,"",6010,3.50,0.94,597,47,153,539,595,9,1993,1.94,3.61,0.33,Comedy,Romance,Drama,Action,War
260,20118,4.0,1340320635,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,527,318,849,785,333,9,1994,1.00,3.67,0.79,Action,Drama,Adventure,Comedy,Romance
260,4964,3.0,1168049533,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,589,648,318,356,32,15,1992,5.82,3.70,1.32,Thriller,Action,Drama,Crime,Mystery
260,4967,3.5,1111556196,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,1,112,104,"","",9,1994,1.51,2.83,0.79,Comedy,Adventure,Action,Crime,Animation
261,28083,4.0,836575843,1,1994,Drama,"","",2233,3.63,0.95,2,377,151,252,440,41,1993,1.46,3.88,0.93,Drama,Adventure,Action,Comedy,Romance
288,8322,1.0,836551351,0,1994,Action,Crime,Thriller,5165,3.24,1.18,300,410,110,457,253,22,1993,1.63,3.64,0.85,Drama,Adventure,Comedy,Crime,Thriller
293,14067,3.0,828487489,0,1994,Action,Crime,Drama,5587,4.06,0.81,553,50,330,151,318,85,1994,2.14,4.12,0.81,Drama,Action,Thriller,Comedy,Crime
295,3202,4.0,839242982,1,1995,Comedy,Romance,"",109,2.84,1.03,183,778,472,73,27,100,1994,5.55,3.40,1.24,Comedy,Drama,Action,Thriller,Fantasy
296,11692,5.0,836301510,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,590,"","","","",3,1991,3.21,3.00,1.73,Adventure,Drama,Western,"",""
296,29641,5.0,1111474136,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,457,293,589,858,593,19,1992,6.47,4.05,1.15,Drama,Crime,Action,Thriller,Comedy
300,12044,3.5,1124392449,1,1994,Drama,"","",4445,3.68,0.82,342,101,838,916,909,100,1993,5.53,1.80,0.99,Comedy,Drama,Romance,Adventure,Crime
303,27252,3.5,1225685964,1,1995,Action,Thriller,Western,1485,3.06,0.94,170,520,3,440,2,36,1987,16.15,3.39,0.66,Adventure,Thriller,Action,Drama,Comedy
308,15477,3.0,953252621,0,1994,Comedy,Drama,"",1102,3.89,0.88,318,745,527,25,714,62,1985,15.92,3.56,1.10,Drama,Comedy,Thriller,Sci-Fi,Crime
317,11692,4.0,836301674,1,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,10,339,292,595,318,29,1993,1.64,3.17,1.23,Adventure,Drama,Thriller,Action,Comedy
317,20960,3.0,838553815,0,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,480,364,356,457,595,24,1993,1.72,3.42,1.02,Adventure,Drama,IMAX,Animation,Children
317,2145,3.0,842281230,0,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,225,367,377,589,364,28,1993,1.69,3.93,0.94,Thriller,Action,Adventure,Drama,Comedy
318,4967,4.0,1111557314,1,1994,Crime,Drama,"",13826,4.45,0.72,260,1,112,104,"",10,1992,5.73,2.90,0.77,Comedy,Adventure,Action,Crime,Animation
32,12044,4.0,1103422746,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,750,910,337,29,262,14,1989,12.07,2.82,1.46,Drama,Children,Comedy,Adventure,Fantasy
32,3202,5.0,839241070,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,500,367,19,47,480,39,1993,1.51,3.85,1.27,Action,Thriller,Drama,Adventure,Crime
329,10269,0.5,1113944742,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,25,733,296,648,590,29,1993,3.53,2.05,1.25,Drama,Action,Adventure,Thriller,War
339,4967,3.0,1212464722,0,1995,Comedy,Romance,"",5030,3.52,0.92,423,837,117,457,296,100,1992,8.46,3.27,0.61,Thriller,Comedy,Action,Drama,Adventure
339,7690,4.0,839829854,1,1995,Comedy,Romance,"",5030,3.52,0.92,161,457,292,434,316,20,1993,1.68,4.00,0.97,Thriller,Drama,Action,Adventure,Comedy
34,6086,5.0,840109409,1,1995,Children,Drama,"",7042,3.63,1.11,480,288,410,356,339,26,1993,1.65,4.15,0.61,Action,Thriller,Crime,Adventure,Drama
342,5658,4.0,855668066,1,1994,Comedy,"","",2568,3.52,1.02,474,377,318,477,300,71,1993,2.55,3.28,0.97,Drama,Romance,Comedy,Thriller,Action
344,26044,1.0,847718434,0,1994,Comedy,"","",8273,2.98,1.11,165,588,457,150,296,8,1992,2.25,4.00,0.93,Thriller,Comedy,Crime,Drama,Adventure
349,2145,5.0,842281044,1,1994,Action,Crime,Drama,6309,3.64,0.81,380,150,"","","",4,1993,2.71,3.50,1.91,Adventure,Drama,IMAX,Action,Comedy
349,24807,4.0,839134068,1,1994,Action,Crime,Drama,6309,3.64,0.81,380,296,"","","",5,1992,2.70,3.40,0.55,Comedy,Thriller,Crime,Drama,Action
349,28083,4.0,836573947,1,1994,Action,Crime,Drama,6309,3.64,0.81,588,380,590,150,"",6,1992,2.42,4.00,0.89,Adventure,Drama,Comedy,IMAX,Western
356,3202,5.0,839240975,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,253,208,161,457,292,23,1993,1.75,4.00,1.00,Thriller,Action,Adventure,Drama,Crime
356,3995,3.5,1097562211,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,593,296,277,31,661,7,1994,1.72,3.21,1.15,Drama,Crime,Thriller,Adventure,Animation
356,7488,2.0,1144999214,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,919,910,110,913,912,26,1972,22.58,4.10,0.79,Drama,Crime,Comedy,Thriller,War
358,6086,3.0,840111576,0,1995,Drama,"","",469,3.21,1.01,365,35,271,57,661,100,1993,5.85,3.71,0.80,Drama,Comedy,Romance,Thriller,Adventure
362,4677,3.0,1082262554,0,1994,Adventure,Children,Romance,1657,3.38,0.96,719,610,800,661,785,100,1991,10.60,3.29,0.92,Drama,Comedy,Thriller,Crime,Adventure
364,14223,2.0,953444891,0,1994,Adventure,Animation,Children,8464,3.78,0.93,32,308,307,457,745,23,1988,10.62,4.13,1.10,Drama,Comedy,Thriller,Crime,Mystery
364,28083,4.0,836574160,1,1994,Adventure,Animation,Children,8464,3.78,0.93,34,317,253,457,208,25,1993,1.68,3.84,0.94,Adventure,Drama,Action,Comedy,Thriller
365,6086,4.0,840111563,1,1993,Drama,"","",395,3.10,0.96,35,271,57,661,299,100,1993,5.85,3.71,0.80,Drama,Comedy,Romance,Thriller,Adventure
367,12110,3.0,834434352,0,1994,Action,Comedy,Crime,7577,3.16,1.00,364,50,32,21,457,20,1993,1.37,3.90,1.02,Thriller,Comedy,Crime,Drama,Adventure
367,8322,3.0,836551605,0,1994,Action,Comedy,Crime,7577,3.16,1.00,480,111,356,364,300,32,1993,3.42,3.59,0.98,Drama,Adventure,Thriller,Comedy,Crime
370,2657,2.0,945021492,0,1994,Action,Comedy,"",3087,2.96,1.05,252,450,339,586,597,100,1992,10.35,3.52,0.95,Drama,Comedy,Action,Adventure,Thriller
377,25128,4.0,1039834851,1,1994,Action,Romance,Thriller,9053,3.49,0.94,215,918,900,899,938,55,1972,25.27,4.02,0.78,Drama,Comedy,Romance,Crime,Musical
